TIPOLOGIA,NOME,VIA,CITTA,CAP,PROVINCIA,EMAIL,TELEFONO,FAX,LAT,LONG
Ristorante,Ristorante Le Torri,"Via Volterrana, 3",Gambassi Terme,50050,Firenze,info@albergoletorri.it,0571638189,0571638188,43.539,10.954
Ristorante,Ristorante Le Tre Regine,"Via San Giuseppe, 27",Sansepolcro,52037,Arezzo,,0575740386,,43.57,12.14
Ristorante,Ristorante Le Vedute,"Via Romana Lucchese, 121","Le Vedute, Fucecchio",50054,Firenze,info@levedute.it,0571297498,0571297201,43.757,10.755
Ristorante,Ristorante Leonardo,"Via Montalbano, 16",Vinci,50059,Firenze,info@ristoranteleonardo.com,0571567916,0571567916,43.789,10.928
Ristorante,Ristorante Leone,"Via Della Foce, 23/27",Viareggio,55049,Lucca,,,,43.866,10.252
Ristorante,Ristorante Leonetto,,"San Paolo Casini, San Gimignano",53037,Siena,info@hotellerenaie.it,0577955072,0577955126,43.465,11.049
Ristorante,Ristorante Les Barriques,"Piazza Del Popolo, 22",Montalcino,53024,Siena,lesbarriques3@hotmail.com,0577848411,0577848411,43.058,11.49
Ristorante,Ristorante Limonaia,"Via Roma, 15",Follonica,58022,Grosseto,info@ristorantelimonaia.it,,056645812,42.922,10.757
Ristorante,Ristorante Ll Chiodo,"Via Sarzanese, 10",Massarosa,55054,Lucca,info@ilchiodo.com,,,43.874,10.33
Ristorante,Ristorante Ll Pesce Doro,Lago Di Chiusi,"Sbrachino, Chiusi",,Siena,,,,,
Ristorante,Ristorante Lo Schiaccianoci,"Via Oste, 39",Montemurlo,59013,Prato,,0574791045,,43.903,11.029
Ristorante,Ristorante Lo Scoglietto,"Via C. Pisacane, 118",Piombino,57025,Livorno,rist.scoglietto@tiscali.it,,056530594,42.928,10.532
Ristorante,Ristorante Lo Strettoio,,"Pian Di Chena, 7, Laterina",52020,Arezzo,alessandroparlai@inwind.it,,0575894780,43.508,11.72
Ristorante,Ristorante Lo Stroncapane,"Via Armando Diaz, 71",Monte San Savino,52048,Arezzo,,0575849352,,43.331,11.717
Ristorante,Ristorante Lo Zibibbo,"Via Di Terzollina, 3",Firenze,50100,Firenze,zibibbofirenze@libero.it zibibbofirenze@hotmail.com,,0554298070,43.817,11.251
Ristorante,Ristorante Logge Vasari,Piazza Vasari,Arezzo,52100,Arezzo,loggevasari@loggevasari.com,0575300333,0575300333,43.465,11.884
Ristorante,Ristorante Lﾒetoile,"Viale Colombo, 628 -  Lido Di Camaiore","Lido Camaiore, Camaiore",55041,Lucca,letoile@virgilio.it,,0270030820,43.898,10.223
Ristorante,Ristorante Macalero,"Via A. De Gasperi, 40",Arezzo,52100,Arezzo,,0575903641,,43.459,11.867
Ristorante,Ristorante Malborghetto,"Via Monteluco, 4","Lecchi In Chianti, Gaiole In Chianti",53010,Siena,malborghetto@malborghetto.net,0577746201,0577746201,43.433,11.4
Ristorante,Ristorante Mangiando Mangiando,"Viale Matteotti, 80",Greve In Chianti,50022,Firenze,,0558546372,0558546372,43.583,11.317
Ristorante,Ristorante Manuel,"Via Dei Campilunghi, 6",Cecina,57023,Livorno,info@manuel-hotel.com,0586629220,0586629220,43.317,10.478
Ristorante,Ristorante Manuelina,,"Acquari, Suvereto",57028,Livorno,,0565829185,,43.078,10.679
Ristorante,Ristorante Mare,,"Magazzini, Portoferraio",57037,Livorno,,0565933377,,42.815,10.325
Ristorante,Ristorante Massimo,"Via Buonarroti, 263",Viareggio,55049,Lucca,,,,43.9,10.238
Ristorante,Ristorante Meccheri,"Piazza Lucchesi, 31",Pietrasanta,55045,Lucca,,0584742338,,43.964,10.214
Ristorante,Ristorante Medioevo,"Via Dei Rossi, 40",Siena,53100,Siena,,0577280315,,43.321,11.332
Ristorante,Ristorante Michelaccio,"Via Ponte Di Mezzo, 11-13-15/r",Firenze,50127,Firenze,,,0553220488,43.791,11.237
Ristorante,Ristorante Minerva,"Via Fiorentina, 4",Arezzo,52100,Arezzo,,0575370390,,43.47,11.866
Ristorante,Ristorante Miva ,"Via San Lorentino, 20",Arezzo,52100,Arezzo,info@mivadipiu.com,0575300300,0575300300,43.468,11.878
Ristorante,Ristorante Miva Di Pie,"Via Garibaldi, 36",Arezzo,52100,Arezzo,www.mivadipiu.com,0575352182,0575352182,43.463,11.881
Ristorante,Ristorante Mocajo,,"Casino Di Terra, Guardistallo",56040,Pisa,info@ristorantemocajo.it,0586655018,0586655018,43.314,10.634
Ristorante,Ristorante Molino Il Moro,"Via Della Ruota, 2",,53034,Siena,,0577920862,,43.424,11.127
Ristorante,Ristorante Montallegro Orlandi,"Piazza Montenero, 3",Livorno,57100,Livorno,,0586579030,0586576028,43.493,10.349
Ristorante,Ristorante Movida Cafe,"Via Ferrer, 36",Piombino,,Livorno,,3408937756,,42.924,10.529
Ristorante,Ristorante Mum And Dad,"Via V. Emanuele, 141",San Vincenzo,57027,Livorno,risotrantemumanddad@hotmail.it,0565702233,0565702233,43.103,10.539
Ristorante,Ristorante Nando,"Via Contessa Matilde, 6/8",Pisa,56100,Pisa,danando@ristorantedanando.it,,0508310918,43.723,10.402
Ristorante,Ristorante Napoleone,"Via Del Carmine, 24",Firenze,50100,Firenze,,,,43.769,11.245
Ristorante,Ristorante Natalino,"Borgo Albizi, 18/r",Firenze,50100,Firenze,,,,43.772,11.26
Ristorante,Ristorante Nice People,"Corso Delle Monache, 1",Lucignano,52045,Arezzo,,0575836771,,43.274,11.745
Ristorante,Ristorante Norcenni,Via Norcenni,"Villaggio Girasole, Figline Valdarno",50063,Firenze,info@ristorantegirasole.com,,0559151402,43.616,11.452
Ristorante,Ristorante Nuovo Oble,"Via Martiri Di Campo Di Marte, 51",Vicchio,50039,Firenze,,0558448359,,43.934,11.456
Ristorante,Ristorante Olio & Convivium,"Via S. Spirito, 4",Firenze,50100,Firenze,olio.convivium@conviviumfirenze.it,0552656267,0552658198,43.768,11.25
Ristorante,Ristorante Ombra Della Sera,"Via Gramsci, 70",Volterra,56048,Pisa,ombradellasera@alice.it,,058886663,43.401,10.863
Ristorante,Ristorante Orecchiella,Via Colletto,"Orecchiella, San Romano In Garfagnana",55038,Lucca,,0583619010,,44.192,10.323
Ristorante,Ristorante Oscar,"Via O. Franchini, 78",Livorno,57100,Livorno,,0586501258,,43.516,10.322
Ristorante,Ristorante Osteria Del Contadino,"Via Don Sturzo, 67/69","Guasticce, Collesalvetti",57100,Livorno,,0586984697,0586983963,43.598,10.407
Ristorante,Ristorante Osteria Del Teatro,"Piazza Del Teatro 1,2,3",Chiusi,53043,Siena,osteriadelteatro@virgilio.it,,,,
Ristorante,Ristorante Ottorino,"Via Delle Oche, 12/16r",Firenze,50100,Firenze,,,055287140,43.772,11.256
Ristorante,Ristorante Paglietta,"Via S.Lavagnini,15 - San Polo In Chianti",Greve In Chianti,50022,Firenze,,,,43.669,11.35
Ristorante,Ristorante Parc Hotel,"Via Roma, 214","Ponte A Poppi, Poppi",52014,Arezzo,info@parchotel.it,0575529994,0575529984,43.727,11.772
Ristorante,Ristorante Pasquino,"Piazza Mazzini, 22",Aulla,54011,Massa Carrara,,0187420509,,44.209,9.969
Ristorante,Ristorante Passepartout,"Via Puini, 97",Livorno,57100,Livorno,,0586500373,0586500373,43.506,10.322
Ristorante,Ristorante Pensavo Peggio 1ﾰ Di Vassalle Massimiliano,"Viale Europa, 27",Viareggio,55049,Lucca,,0584391005,,43.854,10.243
Ristorante,Ristorante Perbacco,Viale Vittorio Veneto,Montescudaio,56040,Pisa,,0586650324,,43.324,10.63
Ristorante,Ristorante Peruce,"Via Capassi, 16",San Gimignano,53037,Siena,,0577943136,0577943136,43.469,11.043
Ristorante,Ristorante Piccolo Hotel Versilia,,"La Foce 1, ",57034,Livorno,info@piccolohotelversilia.it,0565976123,05651960002,42.75,10.182
Ristorante,Ristorante Piccolo Mondo,"Piazza Guerrazzi, 2",Follonica,58022,Grosseto,piccolomondo1@libero.it,,056644547,42.921,10.756
Ristorante,Ristorante Podere Tuscania,"Via Della Principessa, 124",San Vincenzo,57027,Livorno,,0565705486,0565070020,43.052,10.535
Ristorante,Ristorante Poderone Il Corso,Poderone La Capitana,"Monticiano, Magliano In Toscana",58052,Grosseto,,0564589831,,42.615,11.291
Ristorante,Ristorante Posta,"Piazza U.Foscolo, 50",Chianciano Terme,53042,Siena,info@htlposta.it,,057863048,43.044,11.811
Ristorante,Ristorante Quattro Gigli,"Piazza Michele Da Montopoli, 2",Montopoli In Val D'arno,56020,Pisa,info@quattrogigli.it,0571466878,0571466879,43.67,10.761
Ristorante,Ristorante Quinto Elemento,"Via Zanardelli, 57",Viareggio,55049,Lucca,mail@quinto-elemento.it,0584963797,02700539692,43.869,10.245
Ristorante,Ristorante Re Di Macchia,"Via Soccorso Saloni, 21",Montalcino,53024,Siena,,0577846116,,43.057,11.491
Ristorante,Ristorante Ristoro Al Vecchio Teatro,"Via Collegio Ricci, 2 Angolo Piazza Dante",Pisa,56100,Pisa,ristorovecchioteatro@libero.it,,05026086,43.718,10.398
Ristorante,Ristorante Ristoservice - Brichotel,"Via Firenze, 1",Ponsacco,56038,Pisa,,0587732328,0587730629,43.628,10.618
Ristorante,Ristorante Roma,"Piazza C. Battisti, 1",Carrara,54033,Massa Carrara,francesco.romano36@@tin.it,,058573073,44.079,10.097
Ristorante,Ristorante Rosati,"Querce Al Pino, 31",Chiusi,,Siena,info@hotelrosati.it,0578274408,0578274199,43.017,11.948
Ristorante,Ristorante Rugantino,"Via S. Ambrogio, 8",Viareggio,55049,Lucca,,,058453598,43.895,10.234
Ristorante,Ristorante S. Elisa,"Strada Statale 68 - Km 36,500",Volterra,,Pisa,,,058887284,43.401,10.861
Ristorante,Ristorante San Desiderio,"Piazza L. Bonelli, 2",Siena,53100,Siena,sandesiderio_siena@yahoo.it,0577286091,0577286091,43.318,11.33
Ristorante,Ristorante San Giorgio,"Via Soccorso Saloni, 21",Montalcino,53024,Siena,ristorantesangiorgio@prolocomontalcino.it,0577848507,0577848507,43.057,11.491
Ristorante,Ristorante San Jacopo,"Via Crispi, 15",Pistoia,51100,Pistoia,ristorantesanjacopo@tiscali.it,,0573507428,43.931,10.916
Ristorante,Ristorante Santandrea,,"S. Andrea, Marciana",57030,Livorno,info@hotelsantandrea.com,0565908006,565908260,42.79,10.169
Ristorante,Ristorante Santandrea,Nuovo  Villaggio,"Norcenni, Figline Valdarno",50063,Firenze,info@ristorantegirasole.com,0559153507,0559151402,43.613,11.451
Ristorante,Ristorante Santa Chiara,"Via Costa Santa Chiara, 30",Sarteano,53047,Siena,,0578265412,0578266849,42.991,11.871
Ristorante,Ristorante Santorotto,"Via Trento, 173",Sinalunga,53048,Siena,,0577678608,,43.214,11.754
Ristorante,Ristorante Sapor Di Vino - Grand Hotel Continental,"Via Banchi Di Sopra, 85",Siena,53100,Siena,,,,43.321,11.331
Ristorante,Ristorante Sapori Di Toscana,Area Servizio Gello - S.G.C. Fi-pi-li,Pontedera,56025,Pisa,info.pisa@classhotel.it,0587734467,0587735175,43.663,10.633
Ristorante,Ristorante Sassineri,"Via Delle Terre Bianche, 1",Impruneta,50023,Firenze,,,0552011377,43.68,11.274
Ristorante,Ristorante Sasso Di Dante,"Via Delle Pallottole, 6/r",Firenze,50122,Firenze,,,,43.772,11.257
Ristorante,Ristorante Saxa Cuntaria,"Piazza Matteotti, 11",Piancastagnaio,53025,Siena,saxa.cuntaria@inwind.it,0577784104,,42.849,11.693
Ristorante,Ristorante Scaraboci,"Via 20 Settembre, 29",Marciana Marina,57033,Livorno,,0565996868,,42.805,10.2
Ristorante,Ristorante Scolapasta,"Via Aurelia, 813","Portovecchio, Rosignano Marittimo",57012,Livorno,info@ristorantescolapasta.it,0586751291,0586751291,43.403,10.422
Ristorante,Ristorante Seggiano Caffe 60,"Via Grossetana, 6",Seggiano,58038,Grosseto,info@lecasacce.net,0564950895,,42.929,11.561
Ristorante,Ristorante Sei Divino Florence Wine Gallery,"Borgo Ognissanti, 42/r",Firenze,,Firenze,winegallery@seidivino.it,,,43.772,11.246
Ristorante,Ristorante Semifonte,"Via Pisana, 1",,,Firenze,semifonte@semifontehotel.it,0558068051,0558069283,43.488,11.125
Ristorante,Ristorante Siria E Remino,"Via Della Porta, 13","San Gusm�, Castelnuovo Berardenga",53019,Siena,,0577358060,0577358009,43.388,11.498
Ristorante,Ristorante Sonia,"Piazza Del Popolo, 21","Avaglio, Marliana",51010,Pistoia,,,057269211,43.934,10.769
Ristorante,Ristorante Sorgente Caloria,"Via Angioloni, 712",Larciano,51036,Pistoia,info@tenutacaloria.com,,057383144,43.838,10.879
Ristorante,Ristorante Sorsi E Bocconi,"Via Aurelia, 199","Donoratico, Castagneto Carducci",57022,Livorno,,0565774478,0565774478,43.166,10.564
Ristorante,Ristorante Sotto Linsegna Della Luna Piena,"Via Amiata, 1 - Monticello Amiata",Cinigiano,58047,Grosseto,sottoluna@tiscali.it,0564992918,,42.886,11.48
Ristorante,Ristorante Sottocosta,"Via Pascoli, 32 - Quercianella","Quercianella, Livorno",57128,Livorno,info@hotelsottocosta.com,0586491027,0586491027,43.459,10.366
Ristorante,Ristorante Sperone Nudo,"Via Marconi, 3/5",Pienza,53026,Siena,,0578748641,,43.077,11.679
Ristorante,Ristorante Stella Marina,"Via Vittorio Emanuele 2, N.1",Portoferraio,57037,Livorno,,0565915983,0565915983,42.813,10.328
Ristorante,Ristorante Stella Polare,"Le Piagge, 2","Camucia, Cortona",52043,Arezzo,,,057562122,43.268,11.975
Ristorante,Ristorante Street Cafe,"Via Friuli, 13",Pontedera,56025,Pisa,,0587291072,058752448,43.641,10.597
Ristorante,Ristorante Summertime,"Via Roma, 56",Capoliveri,57031,Livorno,tempoestate@tiscali.it,0565935180,,42.746,10.377
Ristorante,Ristorante Tenda Rossa,"Via C. Colombo, 14 - Marina Di Carrara",Carrara,54036,Massa Carrara,,0585631174,,44.04,10.034
Ristorante,Ristorante Terre Delle Arti,Via Rossi 2,"San Gusm�, Castelnuovo Berardenga",53019,Siena,,0577358009,,43.349,11.457
Ristorante,Ristorante Terzo Girone,"Via Toselli, 41",Siena,53100,Siena,,,057740545,43.324,11.345
Ristorante,Ristorante The Barge,"Scali Delle Ancore, 6",Livorno,57100,Livorno,,0586888320,0586425055,43.553,10.306
Ristorante,Ristorante Tirovino,"Via Ghibellina, 70/r",Firenze,50100,Firenze,,0552638940,0552001468,43.77,11.264
Ristorante,Ristorante Tonino,"Piazza Garibaldi, 1",Cortona,52044,Arezzo,info@ristorantetonino.com,0575630500,0575604457,43.274,11.988
Ristorante,Ristorante Tonisa,,"Straccoligno, 27, Capoliveri",57031,Livorno,,0565968729,,42.73,10.406
Ristorante,Ristorante Torre Mozza,,"Torre Mozza, Piombino",57025,Livorno,,,,42.977,10.552
Ristorante,Ristorante Tote,"Borgo Santi Apostoli, 6/r",Firenze,50100,Firenze,rist.toto@tin.it,,0556802816,43.769,11.254
Ristorante,Ristorante Tre Colonne,,"Acquaviva, Portoferraio",57037,Livorno,,0565930259,,42.815,10.325
Ristorante,Ristorante Tre Fiumi,"Via Madonna 3 Fiumi, 16","Ronta, Borgo San Lorenzo",50030,Firenze,info@albergotrefiumi.com,,0558403015,43.956,11.385
Ristorante,Ristorante Ulisse,"Via Campana, 183",Seravezza,55047,Lucca,,0584757420,,43.995,10.227
Ristorante,Ristorante Ulivo Rosso,"Via Catese, 2",Sesto Fiorentino,50019,Firenze,,0554481890,0554481953,43.851,11.215
Ristorante,Ristorante Universal,"Viale Di Antignano, 4",Livorno,57100,Livorno,,0586502935,,43.509,10.319
Ristorante,Ristorante Vecchia Osteria,"Via Della Certosa, 11/13","Ponte A Bozzone, Castelnuovo Berardenga",53010,Siena,info@vecchia-osteria.it,0577356808,05773569031,43.348,11.367
Ristorante,Ristorante Villa Nencini,"Borgo S. Stefano, 55",Volterra,56048,Pisa,villanencini@interfree.it,,058680601,43.405,10.852
Ristorante,Ristorante Villa Pitiana,"Via Provinciale Tosi, 7","Donnini, Reggello",,Firenze,info@ristorantevillapitiana.com,,0558605814,43.682,11.531
Ristorante,Ristorante Villa Ripalte,,"Ripalte, Capoliveri",57031,Livorno,,0565968408,,42.73,10.406
Ristorante,Ristorante Villa Volpi By Brigatapieromorelli,"Via Di Gugliano, 47 - Mastiano","Mastiano, Lucca",55100,Lucca,piero_45@katamail.com,0583406055,058356727,43.908,10.488
Ristorante,"Ristorante Vino, Donna E Canto","Corso Garibaldi, 28/30",Montelupo Fiorentino,50056,Firenze,eno.bar@libero.it,0571912308,0571912308,43.734,11.021
Ristorante,Ristorante Vito Re Della Pizza,"Via Della Chiesa, 25","Orentano, Castelfranco Di Sotto",56022,Pisa,info@vitoredellapizza.com,,,43.696,10.744
Ristorante,Ristorante Walter Redaelli,Via 21 Aprile,"Bettolle, Sinalunga",53048,Siena,info@ristoranteredaelli.it,0577623447,0577623447,43.205,11.808
Ristorante,Ristorante Za-za,"Piazza Del Mercato Centrale, 26/r",Firenze,50100,Firenze,,,,43.777,11.254
Ristorante,Ristorante Zaira,"Via Arunte, 12",Chiusi,53043,Siena,ristorantezaira@tin.it,,057821638,43.016,11.947
Ristorante,Ristorante Zia Seconda,,"Fabbricciane, 12, Piombino",57025,Livorno,,,0565290135,42.977,10.552
Ristorante,Ristorante Zorba,"Piazza Della Vittoria, 14",Marciana Marina,57033,Livorno,,,,42.806,10.2
Ristorante,Ristorante Ago,"Via Martiri Di Sant'anna, 18",Forte Dei Marmi,55042,Lucca,,0584784221,,,
Ristorante,Ristorante Agriturismo Podere Violino,,"Gricignano, 99, Sansepolcro",52037,Arezzo,info@podereviolino.it,0575720174,0575720174,43.592,12.129
Ristorante,Ristorante Agriturismo Vaianino,"Via Montignoso, 87/a","Loc. Vaiano, Gambassi Terme",50050,Firenze,info@vaianino.it,0571678072,0571678058,43.54,10.955
Ristorante,Ristorante Al Pozzo,Via San Genesio 33,Villafranca In Lunigiana,,Massa Carrara,ristorante_alpozzo@libero.it,0187495104,,,
Ristorante,Ristorante Albergo Casentino,"Piazza Della Repubblica, 6",Poppi,52014,Arezzo,,0575529197,0575529067,43.723,11.767
Ristorante,Ristorante Albergo Giovanni Da Verrazzano,"Viale Matteotti, 28",Greve In Chianti,50022,Firenze,info@ristorantedaverrazzano.it,,055853648,43.582,11.317
Ristorante,Ristorante Albergo Cantineria Francioni,"Via Falterona, 54","Porrena, Poppi",52014,Arezzo,,0575500039,0575550138,43.745,11.746
Ristorante,Ristorante Albergo Da Silvano,Via Forlivese 69/71,San Godenzo,50060,Firenze,lochaletsangodenzo@gmail.com,,558374043,43.929,11.622
Ristorante,Ristorante Albergo Gloria,"Via Della Libert�, 170",Chianciano Terme,53042,Siena,stux.srl@alice.it,,057860103,,
Ristorante,Ristorante Albergo Leonardo,"Via Alfieri, 36",Chianciano Terme,53042,Siena,info@albergoleonardo.it,,057862460,43.036,11.822
Ristorante,Ristorante Albergo Mauro,"Via Roma, 223","Barbarasco, Tresana",54012,Massa Carrara,ristorante.mauro@libero.it,0187747716,,44.243,9.942
Ristorante,Ristorante Albergo San Paolo,Via S.S.63,"Pieve San Paolo 15, Fivizzano",54013,Massa Carrara,albergosanpaolo@me.com,0585949800,,,
Ristorante,Ristorante Altare Di...Vino,"Via Del Giglio, 2",Pistoia,51100,Pistoia,altaredivino@yahoo.it,0573308147,0573308147,43.933,10.916
Ristorante,Ristorante Ambrosia,Via Dardano 40,Cortona,52043,Arezzo,info@ristoranteambrosia.it,,,43.277,11.986
Ristorante,Ristorante Antico Portale,Via La Bottega 37a,"Capannole, Bucine",52021,Arezzo,ristoranteanticoportale@gmail.com,0559955514,,43.443,11.618
Ristorante,Ristorante Aragosta,Via Cavalleggeri N 82,"Marina Di Bibbona, Bibbona",57020,Livorno,cecchetti.si@gmail.com,,,,
Ristorante,Ristorante Archimede,"Ponte Di Casalino, 68",Reggello,50066,Firenze,archimede@val.it,0558667500,055868584,43.701,11.536
Ristorante,Ristorante Arco Di Cybo,Piazza Portone 5,Massa,,Massa Carrara,giocusi@libero.it,,,44.039,10.144
Ristorante,Ristorante Artegaia,Via Faentina 1,Fiesole,50014,Firenze,artegaia@email.it,,,,
Ristorante,Ristorante B&b Podere Il Riccio,"Via Del Lago 6/16 Loc. Badia La Pino, Arezzo","Loc. Badia Ala Pino, Civitella In Val Di Chiana",52041,Arezzo,silvialanducci@boscovivo.com,0575443405,,,
Ristorante,Ristorante Bacca Bianca,Via Lungagnana 129,Montespertoli,,Firenze,info@baccabianca.it,0571676524,,,
Ristorante,Ristorante Bacca Rossa,Via Ghibellina 46/r,Firenze,,Firenze,info@baccarossa.it,,055/7004956,43.77,11.265
Ristorante,Ristorante Bar La Piramide Di Valentina,"Via Redolone, 66","Casalguidi, Serravalle Pistoiese",51034,Pistoia,ristorantelapiramide@gmail.com,0573526237,0573526237,43.885,10.907
Ristorante,Ristorante Bar Pizzeria Casa Di Caccia,Via Del Mare N. 40,"Marina Di Bibbona, Bibbona",57020,Livorno,info@stersnc.it,3389509349,,,
Ristorante,Ristorante Belvedere,"Loc.Bano 226, Monte San Savino, Arezzo","Bano 226, Monte San Savino",58048,Arezzo,montebano@interfree.it,,,,
Ristorante,Ristorante Blitz Snc Di Benedetti Andrea Cardenio & C,Viale Dei Tigli,Viareggio,55049,Lucca,,3490749808,,43.824,10.273
Ristorante,Ristorante Bonadea,"Via Del Giglio, 2",Pistoia,51100,Pistoia,www.bonadeapistoia.it,0573308147,,43.933,10.916
Ristorante,Ristorante Braceria Ad,Via Nazionale 10,Cortona,52043,Arezzo,BRACE@CAT.IT,,,43.275,11.986
Ristorante,Ristorante Brasserie Lo Stuzzichino,"Via Ugo Foscolo, 3",Viareggio,55049,Lucca,,,,43.891,10.231
Ristorante,Ristorante Caffe Primavera,"Via Roma, 144",Bagno A Ripoli,50012,Firenze,tema2002@virgilio.it,,055632453,43.752,11.32
Ristorante,Ristorante Cantina Il Tarlo,"Piazza Del Popolo, 17/18 - Riotorto",Piombino,57025,Livorno,,,,42.98,10.687
Ristorante,Ristorante Carmagnini Del 500,"Via Di Barberino, 238",Calenzano,50041,Firenze,info@carmagninidel500.it,0558819930,0558819611,43.924,11.208
Ristorante,Ristorante Casa La Querce,Via La Querce 43.45.47,Montemurlo,59013,Prato,news@ristorantecasalaquercemontemurlo.it,,,43.922,11.039
Ristorante,Ristorante Casale Nuovo,Strada Pedemontana 58,"Poggetti / Casale Nuovo, Capalbio",58011,Grosseto,c.ceravolo@albergocapalbio.it,,564899777,42.422,11.421
Ristorante,Ristorante Casentino,P.Zza Della Repubblica N. 6,Poppi,52014,Arezzo,info@albergocasentino.it,0575529197,,,
Ristorante,Ristorante Castelvecchio - Villa Sonnino,"Via Castelvecchio, 9",San Miniato,56028,Pisa,direzione@villasonnino.com,,571485175,43.685,10.812
Ristorante,Ristorante Caveau Del Teatro,P.Zzetta S. Cristina,Pontremoli,0,Massa Carrara,info@caveaudelteatro.it,0187833328,,44.375,9.885
Ristorante,Ristorante Cavolo Nero,"Via Dell'ardiglione, 22",Firenze,,Firenze,cavolonero@cavolonero.it,,055294744,43.767,11.245
