TIPOLOGIA	NOME	VIA	CITTA'	CAP	PROVINCIA	EMAIL	TELEFONO	FAX	LAT	LONG
RISTORANTE	Ristorante Al Pozzo	Via San Genesio 33	VILLAFRANCA IN LUNIGIANA		Massa Carrara	ristorante_alpozzo@libero.it	0187 495104 		-0	-0
RISTORANTE	"Ristorante Albergo ""Casentino"""	Piazza della Repubblica, 6	POPPI	52014	Arezzo		0575 529197	0575 529067	43.722772	11.766764
RISTORANTE	"Ristorante Albergo ""Giovanni Da Verrazzano"""	Viale Matteotti, 28	GREVE IN CHIANTI	50022	Firenze	info@ristorantedaverrazzano.it	055 853189	055 853648	43.5824467164	11.3168627424
RISTORANTE	"Ristorante Albergo Cantineria ""Francioni"""	Via Falterona, 54	Porrena, POPPI	52014	Arezzo		0575 500039	0575 550138	43.7445646715	11.7460914666
RISTORANTE	RISTORANTE ALBERGO DA SILVANO	Via Forlivese 69/71	SAN GODENZO	50060	Firenze	lochaletsangodenzo@gmail.com	558374043	558374043	43.928999	11.621755
RISTORANTE	Ristorante Albergo Gloria	Via della Libert�, 170	CHIANCIANO TERME	53042	Siena	stux.srl@alice.it	0578 64646	0578 60103	-0	-0
RISTORANTE	Ristorante Albergo Leonardo	Via Alfieri, 36	CHIANCIANO TERME	53042	Siena	info@albergoleonardo.it	0578 63861	0578 62460	43.0362023376	11.8221285476
RISTORANTE	Ristorante Albergo Mauro	via Roma, 223	Barbarasco, TRESANA	54012	Massa Carrara	ristorante.mauro@libero.it	01877477160 - 0187477464		44.242882	9.942143
RISTORANTE	RISTORANTE ALBERGO SAN PAOLO	Via s.s.63	Pieve San Paolo 15, FIVIZZANO	54013	Massa Carrara	albergosanpaolo@me.com	0585 949800		-0	-0
RISTORANTE	Ristorante Altare Di...vino	Via del Giglio, 2	PISTOIA	51100	Pistoia	altaredivino@yahoo.it	0573 308147-339 1897522	0573 308147	43.93342149	10.91611767
RISTORANTE	RISTORANTE AMBROSIA	VIA DARDANO 40	CORTONA	52043	Arezzo	info@ristoranteambrosia.it	575604715		43.2766259	11.9860479
RISTORANTE	Ristorante Antico Portale	Via la bottega 37a	capannole, BUCINE	52021	Arezzo	ristoranteanticoportale@gmail.com	055.9955514		43.4428386	11.6181816
RISTORANTE	ristorante aragosta	via cavalleggeri n 82	marina di bibbona, BIBBONA	57020	Livorno	cecchetti.si@gmail.com	586600017		-0	-0
RISTORANTE	Ristorante Archimede	Ponte di Casalino, 68	REGGELLO	50066	Firenze	archimede@val.it	055 8667500	055 868584	43.7005316	11.5355921
RISTORANTE	Ristorante Arco di Cybo	Piazza Portone 5	MASSA		Massa Carrara	giocusi@libero.it	0585 41010		44.0386965228	10.1442797714
RISTORANTE	Ristorante Artegaia	Via Faentina 1	FIESOLE	50014	Firenze	artegaia@email.it	555978498		-0	-0
RISTORANTE	Ristorante B&B Podere il Riccio	Via del lago 6/16 Loc. Badia la Pino, Arezzo	Loc. Badia ala Pino, CIVITELLA IN VAL DI CHIANA	52041	Arezzo	silvialanducci@boscovivo.com	0575-443405		-0	-0
RISTORANTE	Ristorante Bacca Bianca	Via Lungagnana 129	MONTESPERTOLI		Firenze	info@baccabianca.it	0571/676524		-0	-0
RISTORANTE	Ristorante Bacca Rossa	Via Ghibellina 46/r	FIRENZE		Firenze	info@baccarossa.it	055/240620	055/7004956	43.7695187676	11.2650096538
RISTORANTE	Ristorante Bar La Piramide di Valentina	Via Redolone, 66	Casalguidi, SERRAVALLE PISTOIESE	51034	Pistoia	ristorantelapiramide@gmail.com	0573 526237	0573 526237	43.8847379	10.9065131
RISTORANTE	"Ristorante Bar Pizzeria ""Casa di Caccia"	Via del mare n. 40	Marina di Bibbona, BIBBONA	57020	Livorno	info@stersnc.it	338/9509349		-0	-0
RISTORANTE	Ristorante Belvedere	Loc.Bano 226, Monte San Savino, Arezzo	Bano 226, MONTE SAN SAVINO	58048	Arezzo	montebano@interfree.it	575849588		-0	-0
RISTORANTE	Ristorante Blitz Snc di Benedetti Andrea Cardenio & C	Viale dei Tigli	VIAREGGIO	55049	Lucca		349 0749808		43.8244471489	10.2732132523
RISTORANTE	Ristorante Bonadea	Via Del Giglio, 2	PISTOIA	51100	Pistoia	www.bonadeapistoia.it	0573 308147		43.9334091567	10.9161355438
RISTORANTE	RISTORANTE BRACERIA AD	VIA NAZIONALE 10	CORTONA	52043	Arezzo	BRACE@CAT.IT	575638185		43.2746707	11.98579
RISTORANTE	Ristorante Brasserie Lo Stuzzichino	Via ugo Foscolo, 3	VIAREGGIO	55049	Lucca		0584 45085		43.890836	10.231085
RISTORANTE	"Ristorante Caff� ""Primavera"""	Via Roma, 144	BAGNO A RIPOLI	50012	Firenze	tema2002@virgilio.it	055 630457	055 632453	43.75221223	11.31962478
RISTORANTE	"Ristorante Cantina ""Il Tarlo"""	Piazza del Popolo, 17/18 - Riotorto	PIOMBINO	57025	Livorno		0565 21058		42.979669	10.686704
RISTORANTE	Ristorante Carmagnini del '500	Via di Barberino, 238	CALENZANO	50041	Firenze	info@carmagninidel500.it	055 8819930	055 8819611	43.9235463636	11.2081944327
RISTORANTE	RISTORANTE CASA LA QUERCE	via la querce 43.45.47	MONTEMURLO	59013	Prato	news@ristorantecasalaquercemontemurlo.it	574683590		43.9217345	11.0394459
RISTORANTE	Ristorante Casale Nuovo	Strada Pedemontana 58	Poggetti / Casale Nuovo, CAPALBIO	58011	Grosseto	c.ceravolo@albergocapalbio.it	564899017	564899777	42.422289	11.4213923
RISTORANTE	RISTORANTE CASENTINO	P.ZZA DELLA REPUBBLICA N. 6	POPPI	52014	Arezzo	info@albergocasentino.it	0575/529197		-0	-0
RISTORANTE	ristorante castelvecchio - villa sonnino	via castelvecchio, 9	SAN MINIATO	56028	Pisa	direzione@villasonnino.com	571484033	571485175	43.685363	10.812338
RISTORANTE	Ristorante Caveau del Teatro	P.zzetta S. Cristina	PONTREMOLI	0	Massa Carrara	info@caveaudelteatro.it	0187 833328		44.3752219	9.8852969
RISTORANTE	Ristorante Cavolo Nero	Via dell'Ardiglione, 22	FIRENZE		Firenze	cavolonero@cavolonero.it	055 294744	055 294744	43.767452	11.244982
RISTORANTE	Ristorante Celide	Viale Giusti nﾰ 7	LUCCA	55100	Lucca	info@ristorante-celide.it	0583 469261		43.8395292	10.5111777
RISTORANTE	Ristorante Chichibio	Corso Gramsci, 159/B	PISTOIA	51100	Pistoia	chichibio.ristorante@yahoo.it	338 5308048		43.9352669682	10.9125385954
RISTORANTE	Ristorante Club Nautico	v.le Cristoforo, 2	Marina di Carrara, CARRARA	54033	Massa Carrara	clubnautico.carasrl@virgilio.it	0585 780925		44.036783	10.041363
RISTORANTE	Ristorante Cocopizza	Via Caniparola 7	Caniparola di Fosdinovo, FOSDINOVO	54035	Massa Carrara	info@cocopizza.it	0187 693248		44.10801	9.99774
RISTORANTE	"Ristorante D.O.C. ""Parole e cibi"""	Via Goldoni, 40/44	LIVORNO	57122	Livorno		0586 887583		43.5466667705	10.3133722033
RISTORANTE	Ristorante da Ademaro	Piazza del Forte 1	Marina di Bibbona, BIBBONA	57020	Livorno	info@hotelparadisoverde.it	+39 0586 600022		-0	-0
RISTORANTE	ristorante da Beppino di Senes Angelo	via delle Prigioni, 13	VOLTERRA	56048	Pisa	info@dabeppino.com	0588 86051	0588 86051	43.4022362	10.8602511
RISTORANTE	Ristorante Da Brontolo	Via Provinciale lucchese, 127	Masotti, SERRAVALLE PISTOIESE	51030	Pistoia	ristorante.brontolo@gmail.com	0573 020855; 334 2123889		43.909363	10.8518072
RISTORANTE	Ristorante da Carlos	Via Nuova Per Pisa nﾰ 5901	LUCCA	55011	Lucca	larybaston@yahoo.it	0583/56521 - 340/8757860		43.7768782964	10.4589961053
RISTORANTE	Ristorante Da Ciacco	Via Dante	SAN QUIRICO D'ORCIA	53027	Siena	daciacco@hotmail.it	0577 897312	0577 897312	43.0581667	11.6059441
RISTORANTE	RISTORANTE DA DELFINA	Via della Chiesa, 1	Artimino, CARMIGNANO	59015	Prato	posta@dadelfina.it	055 8718074	055 8718175	43.838392	11.000928
RISTORANTE	Ristorante da Franco	via Aurelia 1	donoratico, CASTAGNETO CARDUCCI	57024	Livorno	info@ristorantepizzeriadafranco.it	565775343		43.1759218	10.5670675
RISTORANTE	Ristorante da Ghigo	via di Casalappi	SUVERETO	57027	Livorno	jaocopo88p@gmail.com	565845153		43.0794896	10.6872457
RISTORANTE	Ristorante da Gianni	Via di Barberino, 47	Le Croci di Calenzano, CALENZANO	50041	Firenze	ristorante.dagianni@libero.it	055 8876908		43.9459983	11.2135661
RISTORANTE	Ristorante Da Gino	Via Curzolari, 2	PISA	56128	Pisa	ristorantedagino@tin.it	050 35408	050 34150	43.676285	10.2708683
RISTORANTE	Ristorante da Gustando	Via Marcello Betti 2	MASSA		Massa Carrara	alessiobondielli@hotmail.it	0585 621534 		44.0374431831	10.142353658
RISTORANTE	Ristorante Da Lino	Via Santa Elisabetta, 6/r	FIRENZE	50122	Firenze	ristdalino@virgilio.it	055 284579	055 290375	43.7717211	11.2560911
RISTORANTE	Ristorante Da Mario	Via N. Sauro, 54	PISTOIA	51100	Pistoia	damario.ristorante@virgilio.it	0573 1971066		43.929249	10.905057
RISTORANTE	Ristorante da Pino	Via Matteotti, 18	VIAREGGIO	55049	Lucca	info@ristorantepino.it	0584 961356		43.867462	10.246172
RISTORANTE	Ristorante da Rino di Massimo e Rino	Via della Chiesa, 38	Bargecchia, MASSAROSA	55054	Lucca		0584 954000		-0	-0
RISTORANTE	Ristorante da Stefano di Zeribelli Stefano	Via Matteotti, 21	VIAREGGIO	55049	Lucca	omarzeribelli@gmail.com	0584 31009		43.8675189	10.2466261
RISTORANTE	Ristorante Da Verrazzano	P.zza Matteotti 28	GREVE IN CHIANTI	50022	Firenze	info@ristoranteverrazzano.it	055/853189	055/853648	43.5824467164	11.3168627424
RISTORANTE	Ristorante Da Vestro	Via Senese, 4	MONTICIANO	53015	Siena	info@davestro.it	0577 756618	0577 756466	-0	-0
RISTORANTE	Ristorante Dal Paolino	via Lamarmora 18	FOLLONICA	58022	Grosseto	corsipaolino@gmail.com	56640149		42.924287	10.753547
RISTORANTE	Ristorante Daniele Riccardo	Via Poggio Bracciolini 5	MONTEVARCHI	52025	Arezzo	casinid@alice.it	55900399		43.524549	11.566528
RISTORANTE	Ristorante degli artisti di Margheri Donatella	Pzza Romagnoli, 1	BORGO SAN LORENZO		Firenze		055 8457707		43.9536845733	11.3885438702
RISTORANTE	"Ristorante Degusteria ""La Loggia"""	Via Magenta, 6/8	SUVERETO	57028	Livorno		0565 825077		43.07945251	10.67868423
RISTORANTE	Ristorante Dei Lorena	Largo Shelley 18	SAN GIULIANO TERME	56017	Pisa	info@bagnidipisa.com	050/8850501		43.763105	10.44113
RISTORANTE	Ristorante Dei Merli	Via del pretorio 12	Sovana, SORANO	58010	Grosseto		0564 616531		-0	-0
RISTORANTE	Ristorante Del Sonno	Viale Umberto I, 146/148	Bagni di Lucca Villa, BAGNI DI LUCCA	55022	Lucca	info@ristorantedelsonno.it	583805080		44.0094577	10.58999
RISTORANTE	Ristorante di Campagna Podere Borgaruccio	Via del Molino, 122	PECCIOLI	56037	Pisa	info@podereborgaruccio.it	3345272724	587636037	43.527856	10.728077
RISTORANTE	"Ristorante e pizzeria ""Guardiastalla"""	Via Roma 25	GUARDISTALLO	56040	Pisa		0586-650131		-0	-0
RISTORANTE	Ristorante Edy Pi�	via Calcinaia, 94	LASTRA A SIGNA		Firenze		055 8724562	055 8721346	43.7596867103	11.1047896375
RISTORANTE	Ristorante Emanuel	localit� Enfola	Enfola, PORTOFERRAIO	57037	Livorno	zanolia@tiscali.it	0565 939003/347 9710020		-0	-0
RISTORANTE	"Ristorante Enoteca ""Borgo Allegro"""	Via Fucini, 20	VINCI	50059	Firenze	info@borgoallegro.it	0571 567866	0571 567866	43.785929	10.926438
RISTORANTE	"Ristorante Enoteca ""De Gustando"""	Via Marcello Betti, 2	MASSA	54100	Massa Carrara		0585 40827		44.037465	10.142316
RISTORANTE	"Ristorante Enoteca ""Ferretto"""	Via Pesciatina, 168	La Querce, FUCECCHIO	50050	Firenze	ombrettamonti@libero.it	0571 296022	0571 296022	43.802532487	10.7407226255
RISTORANTE	"Ristorante Enoteca ""Forte San Pietro"""	Piazza Domenicani, 2	LIVORNO	57126	Livorno	spagnolidario@libero.it	0586 880800		43.5549911	10.3089635
RISTORANTE	"Ristorante Enoteca ""Gustavino"""	Via Carducci, 96	PORTOFERRAIO	57037	Livorno		0565 918100		42.814334	10.322261
RISTORANTE	"Ristorante Enoteca ""I Lecci"""	Via Lucardese, 74	MONTESPERTOLI	50025	Firenze	info@enotecailecci.it	0571 657641		43.588175	11.117758
RISTORANTE	"Ristorante Enoteca ""I Terzi"""	Via dei Termini, 7	SIENA		Siena		0577 44329	0577 44329	43.319314	11.330769
RISTORANTE	"Ristorante Enoteca ""Il Castello"""	Via del Castello, 20	SAN GIMIGNANO	53037	Siena	enotecailcastello@iol.it	0577 941845 - 0577 940878	0577 940878	43.4673919678	11.0447950363
RISTORANTE	"Ristorante Enoteca ""Il Faro"""	Via Lombroso, 61	PIOMBINO		Livorno	menta@infol.it	0565 33445		42.925433	10.526521
RISTORANTE	"Ristorante Enoteca ""Il Goccino"""	Via G. Matteotti, 88/90	LUCIGNANO	52046	Arezzo	info@ilgoccino.it	0575 836707	0575 836711	43.274488	11.747288
RISTORANTE	"Ristorante Enoteca ""Il Portale"""	Via Alamanni,D29	FIRENZE	50100	Firenze		055 289767	055 215413	43.7758947492	11.2472135959
RISTORANTE	"Ristorante Enoteca ""La Pergolina"""	Via Santa Rita, 54/58	Partina, BIBBIENA	52011	Arezzo		0575 561954		43.750891	11.822519
RISTORANTE	"Ristorante Enoteca ""Lo Scarrozzo"""	Via Petrini, 8	FOLLONICA	58022	Grosseto	loscarrozzo@virgilio.it	0566 263620		42.922514	10.758737
RISTORANTE	"Ristorante Enoteca ""Lo Staccio"""	Via Taddeini, 70	MONTESPERTOLI	50025	Firenze	lostaccio@tiscalinet.it	0571 608405		43.644441	11.070841
RISTORANTE	"Ristorante Enoteca ""Susanne & Massimo"""	Via Roma, 49	TERRICCIOLA	56030	Pisa	susannemassimoenoteca@soavia.it	0587 658491		43.525056	10.676121
RISTORANTE	"Ristorante Enoteca ""Tavernetta della Signoria"""	Via dei Neri, 57/r	FIRENZE	50100	Firenze		055 288951	055 2654770	43.768279	11.257709
RISTORANTE	Ristorante Enoteca Antica Torre	Piazza Matteotti 15	CARMIGNANO	59015	Prato	info@hotelvillasanmichele.com	055 8715872  -  055 0935505   -   327 8209450	055 8711564	43.8134815	11.0179914
RISTORANTE	"ristorante enoteca Berghi ""dal Grigino"""	via XX settembre 10	SANSEPOLCRO	52037	Arezzo	info@ristoranteberghi.it	3284871361		43.572336	12.138735
RISTORANTE	"Ristorante Enoteca Cacioteca ""La Bucaccia"""	Via Ghibellina, 17	CORTONA	52044	Arezzo	tipici@labucaccia.it	0575 606039		43.27462	11.983557
RISTORANTE	"Ristorante Enoteca Caff� ""Tirar Tardi"""	Via S. Antonio, 5	SANSEPOLCRO	52037	Arezzo	tirartardi@tirartardi.it	0575 741525		43.569296	12.142686
RISTORANTE	Ristorante Enoteca Contematto	Via Taverne, 4	TREQUANDA	53020	Siena	info@contematto.it	0577 662079	0577 662079	43.188783	11.666226
RISTORANTE	Ristorante Enoteca Davide Canella	Via del Finimondo, 6	Armaiolo, RAPOLANO TERME	53040	Siena	davidecanella@interfree.it			-0	-0
RISTORANTE	Ristorante Enoteca Davide Canella	Via Del Finimondo, 6	Loc. Armaiolo, RAPOLANO TERME	53040	Siena		0577 725251	0577 725251	43.2833333	11.6
RISTORANTE	Ristorante Enoteca Del Duca	Via di Castello, 2	VOLTERRA	56048	Pisa	delduca@sirt.pisa.it	0588 81510	0588 81510	43.401189	10.860206
RISTORANTE	Ristorante Enoteca Graziani	via per Rosignano	Vada, ROSIGNANO MARITTIMO	57016	Livorno	info@enotecagraziani.com	586788244		43.3960137	10.4688314
RISTORANTE	ristorante enoteca i lecci	via Lucardese 74	MONTESPERTOLI	50025	Firenze	info@ristoranteilecci.it	0571 609670		43.6388753	11.0821377
RISTORANTE	Ristorante Enoteca L'uva e il malto	VIA MAZZINI 165	GROSSETO	58100	Grosseto	ristouvaemalto@gmail.com	564411211		42.7582042	11.1131568
RISTORANTE	"Ristorante Enoteca Wines & Cocktails Bar "" Il Conte Matto """	via taverne 40	porta al sole ( la parte pi� panoramica del paese ), TREQUANDA	53020	Siena	ainoconte@vodafone.it	0577.662079	idem	43.188422	11.666494
RISTORANTE	Ristorante Escallegra	P.zza Popolo	EMPOLI	50053	Firenze		0571 1960226	055 750890	43.7188285187	10.9477763951
RISTORANTE	Ristorante Filippo	Via Stagio Stagi 22	PIETRASANTA	55045	Lucca		0584 70010	0584 70010	43.95741599	10.23078407
RISTORANTE	Ristorante Fiore Pizza	via pisana 48	CECINA	57023	Livorno	chiarachiavistelli@gmail.com	586661692		43.3307404	10.5058911
RISTORANTE	Ristorante Fiorentino	Via Luca Pacioli, 60	SANSEPOLCRO	52037	Arezzo	ristorante@ristorantefiorentino.it	0575 742033	0575 742033	43.5716606	12.1397986
RISTORANTE	Ristorante Gastronomia Buratta di Livaldi Adriana	Via delle Casacce - Loc.Dicioccatone	Talamone, ORBETELLO	58010	Grosseto	gastronomia@buratta.com	0564/885614		42.4396474	11.2124083
RISTORANTE	Ristorante Gastronomia Il Cervo	Via Cavour 38/40	AREZZO	52100	Arezzo	gastronomiadelcervo@virgilio.it	57520872		43.4650719	11.8805349
RISTORANTE	Ristorante Giannino	Borgo S.Lorenzo 35/r	FIRENZE		Firenze		055/2399799 - 339/8684145	055/2399799	-0	-0
RISTORANTE	Ristorante Giro di Bacco	Via Nazionale, 8	Cafaggiolo, BARBERINO DI MUGELLO	50031	Firenze	girodibacco@alice.it	055 8418173 055 8416111	055 8486766	43.96488994	11.29787475
RISTORANTE	Ristorante Grotta di Santa Caterina - Bagoga	Via della Galluzza, 26	SIENA	53100	Siena		0577 282208	0577 271189	43.31939556	11.32940814
RISTORANTE	Ristorante Gustavino	Via della Condotta, 29/37r	FIRENZE		Firenze	www.gustavino.it	055 2399806	055 2399806	43.770203	11.25679
RISTORANTE	Ristorante Gusto	Piazza della Repubblica, 2/a	AREZZO	52100	Arezzo		335 6409500		43.4618221606	11.8763653722
RISTORANTE	Ristorante Home	Vicolo De' Bacchettoni, 10	PISTOIA	51100	Pistoia	info@homeristoranteinpistoia.com	0573 23331		43.93263102	10.91841593
RISTORANTE	"Ristorante Hotel Pizzeria ""Il Romito"""	Via del Littorale, 274 - Antignano	Caligniaia, LIVORNO	57128	Livorno	marcpell1@tin.it	3357824401	0586 580090	43.4896626	10.329225
RISTORANTE	Ristorante I 20 Ducati c/o Hotel Villa Basilewsky	Via Cantamaggio, 20	CUTIGLIANO	51024	Pistoia	info@hotelbasilewsky.com	0573 68671	0573 688023	44.102244	10.75118
RISTORANTE	Ristorante I Fondi	Borgo della Repubblica 26	BAGNONE	54021	Massa Carrara		0187 429086		44.3146799	9.9945108
RISTORANTE	Ristorante I Ghibellini	P.zza S.P.Maggiore, 8/10r	FIRENZE		Firenze	info@ighibellini.com	055 214424	055 240857	43.771462	11.261437
RISTORANTE	RISTORANTE I GRIFI	LO. TORREONE 7	CORTONA	52043	Arezzo	info@locandaigrifi.it	575613830		43.2608115	11.9750534
RISTORANTE	Ristorante I Polpa	P.zza Mino 21/22	FIESOLE	50014	Firenze	ipolpa@yahoo.it	055/59485	055/59485	-0	-0
RISTORANTE	Ristorante I' Polpa	Piazza Mino, 21/22	FIESOLE		Firenze	ipolpa@yahoo.it	055 59485	055 59485	43.806822	11.292542
RISTORANTE	Ristorante I'Ghiottone Pizzeria	Piazza  Matteotti, 2	DICOMANO	50062	Firenze	igghiottonesnc@pec.it	055 838037		-0	-0
RISTORANTE	"Ristorante il ""Buo di Misurino"" di Poli Massimiliano"	Via Machiavelli, 64	VIAREGGIO	55049	Lucca	renatoparlante@tiscali.it	0584 583387		43.868921	10.248302
RISTORANTE	Ristorante il Baraccotto	Via Procacci, 30	LUCIGNANO	52046	Arezzo	INFO@LECASELLE.NET	0575836264 - 3389905995		43.270137	11.7508769
RISTORANTE	Ristorante il Cacciatore	Poggio al leccio 18	SEGGIANO	58038	Grosseto	info@terredorcia.it	3455950167/ 0564950913	5641715152	42.937401	11.546607
RISTORANTE	Ristorante Il Campaldino	Via Roma, 95	Ponte a Poppi, POPPI	52016	Arezzo		0575 529008		43.68214	11.754336
RISTORANTE	Ristorante il Cantinone	Via Santo Spirito, 6r	FIRENZE		Firenze	ilcantinone@libero.it	055 218898	055 218898	43.7682790883	11.2491123885
RISTORANTE	Ristorante Il Casale di Pieve a Quarto	Localit� Pieve A Quarto, 2/A	AREZZO	52100	Arezzo	info@ristoranteilcasaledipieveaquarto.com	0575 1824194		-0	-0
RISTORANTE	Ristorante Il Cerbero	Via Garibaldi nﾰ 59	PIETRASANTA	55045	Lucca	riccardo_ru@yahoo.it	0584 793637 - 340 2302897		43.9556704	10.2335027
RISTORANTE	RISTORANTE IL CERRO	via il cerro 120	CAPRESE MICHELANGELO	52033	Arezzo	ilcerroristorante@gmail.com	575793923		43.6381189	11.9874062
RISTORANTE	ristorante il Cochino	via F.lli Masini, 15	MONTALE	51037	Pistoia	ilcochino@yahoo.it	573557631	573557631	-0	-0
RISTORANTE	Ristorante Il Discepolo	Viale Fedeli, 56	MONTECATINI TERME	51016	Pistoia	ristoranteildiscepolo@yahoo.it	0572 78541	0572 78541	43.8897382	10.7766235
RISTORANTE	Ristorante Il Duomo	Via Bracciolini, 5/A	PISTOIA	51100	Pistoia	tommitai@gmail.com	0573 1780197		43.9341225	10.9166682
RISTORANTE	Ristorante Il Falcone	Piazza XX Settembre 34	POGGIO A CAIANO	59016	Prato	info@ristoranteilfalcone.net	055 877065		43.815543	11.058423
RISTORANTE	Ristorante Il Fienile	Via Martelli	fraz. Fognano, MONTALE	51037	Pistoia	info@fienile.com	0573 590624	0573 590624	43.9347424	11.017563
RISTORANTE	Ristorante IL FORO	Via Carlo Barsotti,21	SAN GIULIANO TERME	56017	Pisa	giacomo.01@hotmail.it	050817363 - 3477159086		43.7802206	10.4569416
RISTORANTE	Ristorante Il Geranio	Via Roncalli, 18	POMARANCE	56045	Pisa	info@hotelilpomarancio.com	0588 64616	0588 64616	43.298471	10.874304
RISTORANTE	Ristorante Il Ghirighio	Via di Migliana, 29	Migliana, CANTAGALLO	59025	Prato	info@ilghirighio.it	574981103		-0	-0
RISTORANTE	Ristorante Il Giardinetto	Via Roma 155	FIVIZZANO		Massa Carrara	hotelilgiardinetto@libero.it	0585 92060		-0	-0
RISTORANTE	Ristorante Il Girardengo	Piazza Cobani 15	AULLA		Massa Carrara	cantinagirardengo@libero.it	0187 421379 		-0	-0
RISTORANTE	Ristorante Il Merlo	Piazza Minati, 5	CASCIANA TERME	56034	Pisa	info@ristoranteilmerlo.it	0587 644040	0587 644040	43.5274449	10.6192407
RISTORANTE	Ristorante Il Merlo	Piazza C.Minati 5	CASCIANA TERME	56034	Pisa	info@ristoranteilmerlo.it	0587 644040		43.5274449	10.6192407
RISTORANTE	Ristorante Il Paiolo	Via del Corso 42/r	FIRENZE	50122	Firenze	info@ristoranteilpaiolo.it	055/215019	055/215019	43.7714867	11.2563363
RISTORANTE	Ristorante Il Pirata	via Largo Trasimeno, 22	FOLLONICA		Grosseto	info@pizzeriapirata.it	0566 56618		-0	-0
RISTORANTE	ristorante il rondone	Loc. Trimpello	VERGEMOLI	55020	Lucca	losceriffosrl@virgilio.it	583722018		-0	-0
RISTORANTE	ristorante Il Sale	strada S Bartolo 100	San Vincenzo, CASTAGNETO CARDUCCI	57024	Livorno	dennybruci@hotmail.com	565705132		43.0940269	10.579449
RISTORANTE	Ristorante Il Teatro	Piazza Napoleone, 25	LUCCA	55100	Lucca		0583 493740		43.840975	10.502785
RISTORANTE	RISTORANTE IL TEMPIO	viale Santa Vittoria	Pozzo della Chiana, FOIANO DELLA CHIANA	52045	Arezzo	iltempio@aol.it	575660443		43.2913958	11.7990348
RISTORANTE	ristorante Il Vecchio Frantoio	via gramsci 8	CASTAGNETO CARDUCCI	57022	Livorno	ristorante@ilvecchiofrantoio.it	565763731	565766024	43.1603987	10.6063563
RISTORANTE	Ristorante Il Vecchio Pontile di Vassalle Eugenio	Viale Franceschi, 2	FORTE DEI MARMI	55042	Lucca		0584 81302		-0	-0
RISTORANTE	Ristorante Il Velaccio di Lamberto Meschinelli & C. Snc	via Porto Turistico,11	Marina di Grosseto, GROSSETO	58100	Grosseto	velaccio@gmail.com	0564 337812		-0	-0
RISTORANTE	Ristorante Ippocampo	Via dei Pescatori, 41/42	VIAREGGIO	55049	Lucca		0584 389038		43.85982	10.244656
